11.0000	512.0000
11.0092	537.0000
11.0184	556.0000
11.0277	524.0000
11.0369	516.0000
11.0461	530.0000
11.0553	519.0000
11.0646	493.0000
11.0738	484.0000
11.0830	496.0000
11.0922	514.0000
11.1014	514.0000
11.1107	450.0000
11.1199	517.0000
11.1291	501.0000
11.1383	549.0000
11.1476	492.0000
11.1568	471.0000
11.1660	493.0000
11.1752	498.0000
11.1845	484.0000
11.1937	512.0000
11.2029	495.0000
11.2121	493.0000
11.2213	492.0000
11.2306	486.0000
11.2398	507.0000
11.2490	479.0000
11.2582	437.0000
11.2675	497.0000
11.2767	503.0000
11.2859	506.0000
11.2951	508.0000
11.3043	491.0000
11.3136	489.0000
11.3228	490.0000
11.3320	495.0000
11.3412	481.0000
11.3505	488.0000
11.3597	483.0000
11.3689	469.0000
11.3781	467.0000
11.3874	430.0000
11.3966	495.0000
11.4058	439.0000
11.4150	432.0000
11.4242	487.0000
11.4335	493.0000
11.4427	463.0000
11.4519	481.0000
11.4611	434.0000
11.4704	449.0000
11.4796	482.0000
11.4888	517.0000
11.4980	433.0000
11.5072	460.0000
11.5165	443.0000
11.5257	481.0000
11.5349	426.0000
11.5441	420.0000
11.5534	437.0000
11.5626	435.0000
11.5718	409.0000
11.5810	491.0000
11.5902	446.0000
11.5995	410.0000
11.6087	402.0000
11.6179	437.0000
11.6271	435.0000
11.6364	454.0000
11.6456	417.0000
11.6548	441.0000
11.6640	471.0000
11.6733	429.0000
11.6825	456.0000
11.6917	456.0000
11.7009	437.0000
11.7101	444.0000
11.7194	388.0000
11.7286	438.0000
11.7378	421.0000
11.7470	400.0000
11.7563	424.0000
11.7655	390.0000
11.7747	435.0000
11.7839	406.0000
11.7931	433.0000
11.8024	410.0000
11.8116	442.0000
11.8208	389.0000
11.8300	389.0000
11.8393	420.0000
11.8485	429.0000
11.8577	415.0000
11.8669	390.0000
11.8762	396.0000
11.8854	393.0000
11.8946	408.0000
11.9038	353.0000
11.9130	404.0000
11.9223	371.0000
11.9315	388.0000
11.9407	412.0000
11.9499	398.0000
11.9592	406.0000
11.9684	395.0000
11.9776	392.0000
11.9868	411.0000
11.9960	372.0000
12.0053	386.0000
12.0145	393.0000
12.0237	373.0000
12.0329	410.0000
12.0422	362.0000
12.0514	407.0000
12.0606	410.0000
12.0698	429.0000
12.0791	397.0000
12.0883	386.0000
12.0975	367.0000
12.1067	398.0000
12.1159	365.0000
12.1252	377.0000
12.1344	369.0000
12.1436	397.0000
12.1528	317.0000
12.1621	379.0000
12.1713	357.0000
12.1805	369.0000
12.1897	367.0000
12.1989	369.0000
12.2082	357.0000
12.2174	360.0000
12.2266	390.0000
12.2358	361.0000
12.2451	395.0000
12.2543	360.0000
12.2635	338.0000
12.2727	362.0000
12.2819	354.0000
12.2912	377.0000
12.3004	362.0000
12.3096	329.0000
12.3188	351.0000
12.3281	385.0000
12.3373	395.0000
12.3465	364.0000
12.3557	354.0000
12.3650	355.0000
12.3742	348.0000
12.3834	324.0000
12.3926	381.0000
12.4018	379.0000
12.4111	349.0000
12.4203	395.0000
12.4295	348.0000
12.4387	348.0000
12.4480	347.0000
12.4572	342.0000
12.4664	347.0000
12.4756	370.0000
12.4848	305.0000
12.4941	346.0000
12.5033	364.0000
12.5125	351.0000
12.5217	343.0000
12.5310	340.0000
12.5402	369.0000
12.5494	373.0000
12.5586	318.0000
12.5679	339.0000
12.5771	346.0000
12.5863	308.0000
12.5955	313.0000
12.6047	370.0000
12.6140	325.0000
12.6232	320.0000
12.6324	331.0000
12.6416	328.0000
12.6509	345.0000
12.6601	315.0000
12.6693	339.0000
12.6785	300.0000
12.6877	322.0000
12.6970	344.0000
12.7062	313.0000
12.7154	342.0000
12.7246	349.0000
12.7339	340.0000
12.7431	334.0000
12.7523	341.0000
12.7615	326.0000
12.7707	287.0000
12.7800	352.0000
12.7892	325.0000
12.7984	303.0000
12.8076	346.0000
