11.0000	917.0000
11.0092	954.0000
11.0184	937.0000
11.0277	930.0000
11.0369	968.0000
11.0461	899.0000
11.0553	876.0000
11.0646	945.0000
11.0738	921.0000
11.0830	887.0000
11.0922	902.0000
11.1014	903.0000
11.1107	853.0000
11.1199	938.0000
11.1291	867.0000
11.1383	917.0000
11.1476	882.0000
11.1568	926.0000
11.1660	904.0000
11.1752	879.0000
11.1845	907.0000
11.1937	887.0000
11.2029	822.0000
11.2121	808.0000
11.2213	879.0000
11.2306	878.0000
11.2398	813.0000
11.2490	905.0000
11.2582	803.0000
11.2675	853.0000
11.2767	851.0000
11.2859	875.0000
11.2951	920.0000
11.3043	904.0000
11.3136	910.0000
11.3228	864.0000
11.3320	859.0000
11.3412	829.0000
11.3505	823.0000
11.3597	856.0000
11.3689	793.0000
11.3781	841.0000
11.3874	853.0000
11.3966	806.0000
11.4058	824.0000
11.4150	887.0000
11.4242	821.0000
11.4335	851.0000
11.4427	820.0000
11.4519	830.0000
11.4611	824.0000
11.4704	783.0000
11.4796	816.0000
11.4888	811.0000
11.4980	787.0000
11.5072	843.0000
11.5165	830.0000
11.5257	779.0000
11.5349	820.0000
11.5441	770.0000
11.5534	848.0000
11.5626	801.0000
11.5718	767.0000
11.5810	778.0000
11.5902	732.0000
11.5995	824.0000
11.6087	783.0000
11.6179	800.0000
11.6271	803.0000
11.6364	737.0000
11.6456	782.0000
11.6548	765.0000
11.6640	798.0000
11.6733	763.0000
11.6825	778.0000
11.6917	786.0000
11.7009	794.0000
11.7101	730.0000
11.7194	752.0000
11.7286	779.0000
11.7378	757.0000
11.7470	780.0000
11.7563	717.0000
11.7655	695.0000
11.7747	762.0000
11.7839	756.0000
11.7931	800.0000
11.8024	778.0000
11.8116	728.0000
11.8208	722.0000
11.8300	694.0000
11.8393	709.0000
11.8485	745.0000
11.8577	734.0000
11.8669	712.0000
11.8762	752.0000
11.8854	759.0000
11.8946	665.0000
11.9038	688.0000
11.9130	667.0000
11.9223	752.0000
11.9315	708.0000
11.9407	698.0000
11.9499	674.0000
11.9592	698.0000
11.9684	666.0000
11.9776	702.0000
11.9868	671.0000
11.9960	696.0000
12.0053	687.0000
12.0145	694.0000
12.0237	710.0000
12.0329	653.0000
12.0422	660.0000
12.0514	682.0000
12.0606	687.0000
12.0698	676.0000
12.0791	642.0000
12.0883	662.0000
12.0975	669.0000
12.1067	697.0000
12.1159	712.0000
12.1252	680.0000
12.1344	669.0000
12.1436	718.0000
12.1528	676.0000
12.1621	725.0000
12.1713	693.0000
12.1805	704.0000
12.1897	693.0000
12.1989	643.0000
12.2082	646.0000
12.2174	652.0000
12.2266	676.0000
12.2358	637.0000
12.2451	654.0000
12.2543	666.0000
12.2635	657.0000
12.2727	649.0000
12.2819	629.0000
12.2912	678.0000
12.3004	635.0000
12.3096	621.0000
12.3188	689.0000
12.3281	642.0000
12.3373	630.0000
12.3465	654.0000
12.3557	663.0000
12.3650	627.0000
12.3742	648.0000
12.3834	596.0000
12.3926	667.0000
12.4018	649.0000
12.4111	601.0000
12.4203	652.0000
12.4295	652.0000
12.4387	623.0000
12.4480	612.0000
12.4572	626.0000
12.4664	634.0000
12.4756	619.0000
12.4848	611.0000
12.4941	573.0000
12.5033	607.0000
12.5125	586.0000
12.5217	615.0000
12.5310	612.0000
12.5402	634.0000
12.5494	596.0000
12.5586	607.0000
12.5679	535.0000
12.5771	649.0000
12.5863	617.0000
12.5955	577.0000
12.6047	580.0000
12.6140	578.0000
12.6232	600.0000
12.6324	552.0000
12.6416	599.0000
12.6509	625.0000
12.6601	572.0000
12.6693	619.0000
12.6785	549.0000
12.6877	560.0000
12.6970	555.0000
12.7062	615.0000
12.7154	583.0000
12.7246	594.0000
12.7339	559.0000
12.7431	566.0000
12.7523	530.0000
12.7615	555.0000
12.7707	569.0000
12.7800	538.0000
12.7892	556.0000
12.7984	551.0000
12.8076	598.0000
12.8169	597.0000
12.8261	568.0000
12.8353	576.0000
12.8445	590.0000
12.8538	546.0000
12.8630	552.0000
12.8722	509.0000
12.8814	602.0000
12.8906	555.0000
12.8999	503.0000
12.9091	533.0000
12.9183	563.0000
12.9275	531.0000
12.9368	506.0000
12.9460	501.0000
12.9552	572.0000
12.9644	571.0000
12.9736	560.0000
12.9829	505.0000
12.9921	559.0000
13.0013	544.0000
13.0105	552.0000
13.0198	548.0000
13.0290	538.0000
13.0382	500.0000
13.0474	525.0000
13.0567	525.0000
13.0659	573.0000
13.0751	529.0000
13.0843	506.0000
13.0935	509.0000
13.1028	511.0000
13.1120	509.0000
13.1212	515.0000
13.1304	571.0000
13.1397	552.0000
13.1489	516.0000
13.1581	519.0000
13.1673	523.0000
13.1765	521.0000
13.1858	531.0000
13.1950	497.0000
13.2042	522.0000
13.2134	508.0000
13.2227	551.0000
13.2319	550.0000
13.2411	516.0000
13.2503	558.0000
13.2596	529.0000
13.2688	504.0000
13.2780	522.0000
13.2872	503.0000
13.2964	513.0000
13.3057	515.0000
13.3149	535.0000
13.3241	478.0000
13.3333	489.0000
13.3426	508.0000
13.3518	519.0000
13.3610	500.0000
13.3702	534.0000
13.3794	480.0000
13.3887	528.0000
13.3979	470.0000
13.4071	479.0000
13.4163	535.0000
13.4256	502.0000
13.4348	505.0000
13.4440	502.0000
13.4532	486.0000
13.4624	501.0000
13.4717	486.0000
13.4809	473.0000
13.4901	497.0000
13.4993	482.0000
13.5086	490.0000
13.5178	501.0000
13.5270	469.0000
13.5362	438.0000
13.5455	488.0000
13.5547	483.0000
13.5639	447.0000
13.5731	455.0000
13.5823	484.0000
13.5916	476.0000
13.6008	463.0000
13.6100	489.0000
13.6192	458.0000
13.6285	527.0000
13.6377	452.0000
13.6469	465.0000
13.6561	506.0000
13.6653	446.0000
13.6746	467.0000
13.6838	475.0000
13.6930	481.0000
13.7022	451.0000
13.7115	469.0000
13.7207	475.0000
13.7299	460.0000
13.7391	469.0000
13.7484	444.0000
13.7576	435.0000
13.7668	462.0000
13.7760	441.0000
13.7852	498.0000
13.7945	501.0000
13.8037	401.0000
13.8129	439.0000
13.8221	438.0000
13.8314	430.0000
13.8406	440.0000
13.8498	454.0000
13.8590	466.0000
13.8682	468.0000
13.8775	493.0000
13.8867	456.0000
13.8959	431.0000
13.9051	432.0000
13.9144	461.0000
13.9236	447.0000
13.9328	465.0000
13.9420	426.0000
13.9512	444.0000
13.9605	434.0000
13.9697	452.0000
13.9789	448.0000
13.9881	453.0000
13.9974	474.0000
14.0066	437.0000
14.0158	432.0000
14.0250	456.0000
14.0343	414.0000
14.0435	459.0000
14.0527	461.0000
14.0619	426.0000
14.0711	452.0000
14.0804	442.0000
