11.0000	485.0000
11.0092	476.0000
11.0184	492.0000
11.0277	462.0000
11.0369	469.0000
11.0461	474.0000
11.0553	475.0000
11.0646	485.0000
11.0738	438.0000
11.0830	470.0000
11.0922	491.0000
11.1014	469.0000
11.1107	437.0000
11.1199	495.0000
11.1291	468.0000
11.1383	492.0000
11.1476	449.0000
11.1568	461.0000
11.1660	467.0000
11.1752	432.0000
11.1845	447.0000
11.1937	456.0000
11.2029	443.0000
11.2121	447.0000
11.2213	451.0000
11.2306	440.0000
11.2398	445.0000
11.2490	436.0000
11.2582	474.0000
11.2675	428.0000
11.2767	444.0000
11.2859	457.0000
11.2951	454.0000
11.3043	423.0000
11.3136	434.0000
11.3228	433.0000
11.3320	483.0000
11.3412	419.0000
11.3505	446.0000
11.3597	402.0000
11.3689	397.0000
11.3781	435.0000
11.3874	430.0000
11.3966	468.0000
11.4058	429.0000
11.4150	434.0000
11.4242	430.0000
11.4335	464.0000
11.4427	422.0000
11.4519	400.0000
11.4611	414.0000
11.4704	420.0000
11.4796	450.0000
11.4888	421.0000
11.4980	432.0000
11.5072	424.0000
11.5165	446.0000
11.5257	408.0000
11.5349	425.0000
11.5441	418.0000
11.5534	439.0000
11.5626	446.0000
11.5718	422.0000
11.5810	417.0000
11.5902	406.0000
11.5995	397.0000
11.6087	390.0000
11.6179	351.0000
11.6271	397.0000
11.6364	389.0000
11.6456	402.0000
11.6548	414.0000
11.6640	386.0000
11.6733	396.0000
11.6825	388.0000
11.6917	412.0000
11.7009	390.0000
11.7101	365.0000
11.7194	422.0000
11.7286	359.0000
11.7378	366.0000
11.7470	377.0000
11.7563	390.0000
11.7655	381.0000
11.7747	391.0000
11.7839	365.0000
11.7931	366.0000
11.8024	412.0000
11.8116	359.0000
11.8208	363.0000
11.8300	386.0000
11.8393	367.0000
11.8485	367.0000
11.8577	384.0000
11.8669	406.0000
11.8762	361.0000
11.8854	350.0000
11.8946	374.0000
11.9038	359.0000
11.9130	387.0000
11.9223	381.0000
11.9315	352.0000
11.9407	357.0000
11.9499	370.0000
11.9592	383.0000
11.9684	335.0000
11.9776	377.0000
11.9868	335.0000
11.9960	371.0000
12.0053	357.0000
12.0145	329.0000
12.0237	367.0000
12.0329	375.0000
12.0422	374.0000
12.0514	375.0000
12.0606	349.0000
12.0698	324.0000
12.0791	348.0000
12.0883	332.0000
12.0975	368.0000
12.1067	344.0000
12.1159	359.0000
12.1252	371.0000
12.1344	337.0000
12.1436	352.0000
12.1528	344.0000
12.1621	331.0000
12.1713	321.0000
12.1805	334.0000
12.1897	335.0000
12.1989	318.0000
12.2082	328.0000
12.2174	348.0000
12.2266	346.0000
12.2358	334.0000
12.2451	337.0000
12.2543	309.0000
12.2635	345.0000
12.2727	323.0000
12.2819	334.0000
12.2912	344.0000
12.3004	313.0000
12.3096	360.0000
12.3188	318.0000
12.3281	333.0000
12.3373	315.0000
12.3465	300.0000
12.3557	328.0000
12.3650	334.0000
12.3742	340.0000
12.3834	307.0000
12.3926	330.0000
12.4018	331.0000
12.4111	334.0000
12.4203	325.0000
12.4295	331.0000
12.4387	339.0000
12.4480	332.0000
12.4572	306.0000
12.4664	297.0000
12.4756	310.0000
12.4848	340.0000
12.4941	313.0000
12.5033	327.0000
12.5125	298.0000
12.5217	290.0000
12.5310	312.0000
12.5402	347.0000
12.5494	312.0000
12.5586	304.0000
12.5679	302.0000
12.5771	303.0000
12.5863	323.0000
12.5955	336.0000
12.6047	312.0000
12.6140	289.0000
12.6232	283.0000
12.6324	306.0000
12.6416	284.0000
12.6509	312.0000
12.6601	303.0000
12.6693	307.0000
12.6785	302.0000
12.6877	302.0000
12.6970	288.0000
12.7062	295.0000
12.7154	338.0000
12.7246	314.0000
12.7339	295.0000
12.7431	319.0000
12.7523	304.0000
12.7615	315.0000
12.7707	298.0000
12.7800	312.0000
12.7892	295.0000
12.7984	276.0000
12.8076	299.0000
12.8169	284.0000
12.8261	288.0000
12.8353	328.0000
12.8445	277.0000
12.8538	274.0000
12.8630	302.0000
12.8722	288.0000
12.8814	254.0000
12.8906	270.0000
12.8999	307.0000
12.9091	277.0000
12.9183	255.0000
12.9275	302.0000
12.9368	300.0000
12.9460	266.0000
12.9552	272.0000
12.9644	268.0000
12.9736	283.0000
12.9829	281.0000
12.9921	299.0000
13.0013	280.0000
13.0105	272.0000
13.0198	284.0000
13.0290	269.0000
13.0382	300.0000
13.0474	273.0000
13.0567	263.0000
13.0659	281.0000
13.0751	269.0000
13.0843	291.0000
13.0935	255.0000
13.1028	277.0000
13.1120	293.0000
13.1212	266.0000
13.1304	235.0000
13.1397	232.0000
13.1489	242.0000
13.1581	273.0000
13.1673	273.0000
13.1765	271.0000
13.1858	251.0000
13.1950	274.0000
13.2042	263.0000
13.2134	253.0000
13.2227	300.0000
13.2319	260.0000
13.2411	262.0000
13.2503	268.0000
13.2596	267.0000
13.2688	245.0000
13.2780	264.0000
13.2872	272.0000
13.2964	287.0000
13.3057	264.0000
13.3149	271.0000
13.3241	289.0000
13.3333	264.0000
13.3426	248.0000
13.3518	266.0000
13.3610	233.0000
13.3702	268.0000
